Term,Div,Subj,Numb,Sec,Crn,Course,Sts,Typx,Typ,Title,Instr Name,Uts,G,Apr,Lk Id,Prt Ind,Grd Ind,Prior Enrl,Proj Enrl,Enrl,Max Enrl,WL Max,Wait Listed,CW,Ex Cd,Xlst Grp,Fy,Xlst Max,Bld,Rm,Days,Times,Crs Attr,Term Desc,Instructor,Beg Time,End Time,Prep Hr,Cont Hr,Hours per Week,Exam Desc,Link ,Stvsubj Desc
200620,INTR,INDE,800,E,22907,INDE 0800 E,A,IND,IND,Ind Scholar Thesis,"Martinez-Lage, Ana",1,S,AP,,,,0,99,1,99,0,0,,4,,,,,,U,08:00 AM - 04:59 PM,,Spring 2006,"Martinez-Lage, A.",800,1659,,1,8.98,"No Exam, No Paper",,Independent Scholar
200620,INTR,INDE,800,F,22908,INDE 0800 F,A,IND,IND,Ind Scholar Thesis,"Du, Hang",1,S,AP,,,,0,99,2,99,0,0,,4,,,,,,U,08:00 AM - 04:59 PM,,Spring 2006,"Du, H.",800,1659,,1,8.98,"No Exam, No Paper",,Independent Scholar
200620,INTR,INDE,800,G,22909,INDE 0800 G,A,IND,IND,Ind Scholar Thesis,"Krause, Todd",1,S,AP,,,,0,99,0,99,0,0,,4,,,,,,U,08:00 AM - 04:59 PM,,Spring 2006,"Krause, T.",800,1659,,1,8.98,"No Exam, No Paper",,Independent Scholar
200620,INTR,INTL,101,A,20620,INTL 0101 A,A,LCT,LCT,Intro to International Studies,"Barrow, Ian J",1,S,,L1,,,98,100,93,100,50,0,,3,,6,,MBH,216,MW,01:30 PM - 02:20 PM,CMP,Spring 2006,"Barrow, I.",1330,1420,,1,1.66,Take Home Exam/Final Paper,D1,International Studies
200620,INTR,INTL,101,U,20675,INTL 0101 U,A,DSC,DSC,Discussion,"Barrow, Ian J",0,S,,D1,,N,17,17,19,17,50,3,,3,,1,,RAJ,CON,R,12:30 PM - 01:20 PM,,Spring 2006,"Barrow, I.",1230,1320,,0,0.83,Take Home Exam/Final Paper,L1,International Studies
200620,INTR,INTL,101,V,20673,INTL 0101 V,A,DSC,DSC,Discussion,"Barrow, Ian J",0,S,,D1,,N,16,17,16,17,50,1,,3,,1,,RAJ,CON,R,01:55 PM - 02:45 PM,,Spring 2006,"Barrow, I.",1355,1445,,0,0.83,Take Home Exam/Final Paper,L1,International Studies
200620,INTR,INTL,101,W,20672,INTL 0101 W,A,DSC,DSC,Discussion,"Barrow, Ian J",0,S,,D1,,N,17,17,14,17,50,0,,3,,1,,RAJ,CON,R,03:00 PM - 03:50 PM,,Spring 2006,"Barrow, I.",1500,1550,,0,0.83,Take Home Exam/Final Paper,L1,International Studies
200620,INTR,INTL,101,X,20669,INTL 0101 X,A,DSC,DSC,Discussion,"Ramaswamy, Sunder",0,S,,D1,,N,16,17,15,17,50,0,,3,,1,,OCH,206,F,09:05 AM - 09:55 AM,,Spring 2006,"Ramaswamy, S.",905,955,,0,0.83,Take Home Exam/Final Paper,L1,International Studies
200620,INTR,INTL,101,Y,20668,INTL 0101 Y,A,DSC,DSC,Discussion,"Ramaswamy, Sunder",0,S,,D1,,N,14,16,14,16,50,0,,3,,1,,OCH,206,F,10:10 AM - 11:00 AM,,Spring 2006,"Ramaswamy, S.",1010,1100,,0,0.83,Take Home Exam/Final Paper,L1,International Studies
200620,INTR,INTL,101,Z,20667,INTL 0101 Z,A,DSC,DSC,Discussion,"Ramaswamy, Sunder",0,S,,D1,,N,18,16,15,16,50,0,,3,,1,,OCH,206,F,11:15 AM - 12:05 PM,,Spring 2006,"Ramaswamy, S.",1115,1205,,0,0.83,Take Home Exam/Final Paper,L1,International Studies
200620,INTR,INTL,446,A,22128,INTL 0446 A,A,SEM,SEM,New Social Movements,"Herb, Guntram H",1,S,AP,,,,0,20,14,20,0,0,,3,A3,,20,RCD,B11,W,01:30 PM - 04:15 PM,"AAL, CMP, SOC",Spring 2006,"Herb, G.",1330,1615,,1,2.75,Take Home Exam/Final Paper,,International Studies
200620,INTR,INTL,462,A,22131,INTL 0462 A,A,SEM,SEM,"Religion, Nation, and State","Connor, Walker",1,S,AP,,,,0,20,10,20,0,0,,3,A4,,20,LIB,230,W,01:30 PM - 04:15 PM,"CMP, OTH, PHL, SOC",Spring 2006,"Connor, W.",1330,1615,,1,2.75,Take Home Exam/Final Paper,,International Studies
200620,INTR,INTL,500,A,21543,INTL 0500 A,A,IND,IND,EAS Independent Research,",",1,S,AP,,,,0,99,0,99,0,0,,,,,,,,U,07:00 PM - 08:29 PM,,,", .",1900,2029,,1,1.48,,,International Studies
200620,INTR,INTL,500,B,22645,INTL 0500 B,A,IND,IND,EAS Independent Research,"Endicott, Elizabeth",1,S,AP,,,,0,99,0,99,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,Spring 2006,"Endicott, E.",1900,2029,,1,1.48,"No Exam, No Paper",,International Studies
200620,INTR,INTL,500,C,22646,INTL 0500 C,A,IND,IND,EAS Independent Research,"Xu, Wei H",1,S,AP,,,,0,99,0,99,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,Spring 2006,"Xu, W.",1900,2029,,1,1.48,"No Exam, No Paper",,International Studies
200620,INTR,INTL,501,A,21825,INTL 0501 A,A,IND,IND,LAS Independent Project,",",1,S,AP,,,,0,99,0,99,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,,", .",1900,2029,,1,1.48,"No Exam, No Paper",,International Studies
200620,INTR,INTL,501,B,21826,INTL 0501 B,A,IND,IND,LAS Independent Project,"Horning, Nadia R",1,S,AP,,,,1,99,0,99,0,0,,4,,,,,,U,08:00 AM - 04:59 PM,,Spring 2006,"Horning, N.",800,1659,,1,8.98,"No Exam, No Paper",,International Studies
200620,INTR,INTL,501,C,22683,INTL 0501 C,A,IND,IND,LAS Independent Project,"Fernandez, Miguel A",1,S,AP,,,,0,99,1,99,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,Spring 2006,"Fernandez, M.",1900,2029,,1,1.48,"No Exam, No Paper",,International Studies
200620,INTR,INTL,701,A,20018,INTL 0701 A,A,SNR,SNR,REES Senior Thesis,",",1,S,AP,,,,0,0,0,99,50,0,,3,,,,,,U,08:00 AM - 04:59 PM,,,", .",800,1659,,1,8.98,Take Home Exam/Final Paper,,International Studies
200620,INTR,INTL,701,B,21829,INTL 0701 B,A,SNR,SNR,REES Senior Thesis,"West, James L",1,S,AP,,,,1,99,0,99,50,0,,4,,,,,,U,08:00 AM - 04:59 PM,,Spring 2006,"West, J.",800,1659,,1,8.98,"No Exam, No Paper",,International Studies
200620,INTR,INTL,702,A,20021,INTL 0702 A,A,SNR,SNR,EUS Senior Thesis,",",1,S,AP,,,,0,0,0,99,50,0,,3,,,,,,U,08:00 AM - 04:59 PM,,,", .",800,1659,,1,8.98,Take Home Exam/Final Paper,,International Studies
200620,INTR,INTL,702,B,21027,INTL 0702 B,A,SNR,SNR,EUS Senior Thesis,"Bennette, Rebecca A",1,S,AP,,,,1,99,1,99,0,0,,4,,,,,,U,08:00 AM - 04:59 PM,,Spring 2006,"Bennette, R.",800,1659,,1,8.98,"No Exam, No Paper",,International Studies
200620,INTR,INTL,702,C,21028,INTL 0702 C,A,SNR,SNR,EUS Senior Thesis,"Herb, Guntram H",1,S,AP,,,,1,99,1,99,0,0,,4,,,,,,U,08:00 AM - 04:59 PM,,Spring 2006,"Herb, G.",800,1659,,1,8.98,"No Exam, No Paper",,International Studies
200620,INTR,INTL,702,D,21029,INTL 0702 D,A,SNR,SNR,EUS Senior Thesis,"Broucke, Pieter",1,S,AP,,,,1,99,0,99,0,0,,4,,,,,,U,08:00 AM - 04:59 PM,,Spring 2006,"Broucke, P.",800,1659,,1,8.98,"No Exam, No Paper",,International Studies
200620,INTR,INTL,702,E,21055,INTL 0702 E,A,SNR,SNR,EUS Senior Thesis,",",1,S,AP,,,,1,99,0,99,0,0,,4,,,,,,U,08:00 AM - 04:59 PM,,,", .",800,1659,,1,8.98,"No Exam, No Paper",,International Studies
200620,INTR,INTL,702,F,21056,INTL 0702 F,A,SNR,SNR,EUS Senior Thesis,"Martinez-Lage, Ana",1,S,AP,,,,1,99,1,99,0,0,,4,,,,,,U,08:00 AM - 04:59 PM,,Spring 2006,"Martinez-Lage, A.",800,1659,,1,8.98,"No Exam, No Paper",,International Studies
200620,INTR,INTL,702,J,22638,INTL 0702 J,A,SNR,SNR,EUS Senior Thesis,"Comajoan, Llorenc C",1,S,AP,,,,0,99,0,99,0,0,,4,,,,,,U,08:00 AM - 04:59 PM,,Spring 2006,"Comajoan, L.",800,1659,,1,8.98,"No Exam, No Paper",,International Studies
200620,INTR,INTL,702,K,22690,INTL 0702 K,A,SNR,SNR,EUS Senior Thesis,"Carletti, Sandra",1,S,AP,,,,0,99,1,99,0,0,,4,,,,,,U,08:00 AM - 04:59 PM,,Spring 2006,"Carletti, S.",800,1659,,1,8.98,"No Exam, No Paper",,International Studies
200620,INTR,INTL,703,A,20023,INTL 0703 A,A,SNR,SNR,LAS Senior Thesis,",",1,S,AP,,,,0,0,0,99,50,0,,3,,,,,,U,08:00 AM - 04:59 PM,,,", .",800,1659,,1,8.98,Take Home Exam/Final Paper,,International Studies
200620,INTR,INTL,703,B,22623,INTL 0703 B,A,SNR,SNR,LAS Senior Thesis,"Gonzalez Zenteno, Gloria E",1,S,AP,,,,0,99,1,99,0,0,,4,,,,,,U,08:00 AM - 04:59 PM,,Spring 2006,"Gonzalez Zenteno, G.",800,1659,,1,8.98,"No Exam, No Paper",,International Studies
200620,INTR,INTL,703,C,22624,INTL 0703 C,A,SNR,SNR,LAS Senior Thesis,"Morse, Kathryn T",1,S,AP,,,,0,99,1,99,0,0,,4,,,,,,U,08:00 AM - 04:59 PM,,Spring 2006,"Morse, K.",800,1659,,1,8.98,"No Exam, No Paper",,International Studies
200620,INTR,INTL,703,D,22625,INTL 0703 D,A,SNR,SNR,LAS Senior Thesis,"Horning, Nadia R",1,S,AP,,,,0,99,0,99,0,0,,4,,,,,,U,08:00 AM - 04:59 PM,,Spring 2006,"Horning, N.",800,1659,,1,8.98,"No Exam, No Paper",,International Studies
200620,INTR,INTL,703,E,22643,INTL 0703 E,A,SNR,SNR,LAS Senior Thesis,"Williams, Mark E",1,S,AP,,,,0,99,0,99,0,0,,4,,,,,,U,08:00 AM - 04:59 PM,,Spring 2006,"Williams, M.",800,1659,,1,8.98,"No Exam, No Paper",,International Studies
200620,INTR,INTL,704,A,20025,INTL 0704 A,A,SNR,SNR,EAS Senior Thesis,",",1,S,AP,,,,0,0,0,99,50,0,,3,,,,,,U,08:00 AM - 04:59 PM,,,", .",800,1659,,1,8.98,Take Home Exam/Final Paper,,International Studies
200620,INTR,INTL,704,B,22644,INTL 0704 B,A,SNR,SNR,EAS Senior Thesis,"Wyatt, Don J",1,S,AP,,,,0,99,0,99,0,0,,4,,,,,,U,08:00 AM - 04:59 PM,,Spring 2006,"Wyatt, D.",800,1659,,1,8.98,"No Exam, No Paper",,International Studies
200620,INTR,INTL,705,A,21619,INTL 0705 A,A,SNR,SNR,African Studies Senior Thesis,",",1,S,AP,,,,0,99,0,99,0,0,,,,,,,,U,08:00 AM - 04:59 PM,,,", .",800,1659,,1,8.98,,,International Studies
200620,INTR,INTL,705,B,22626,INTL 0705 B,A,SNR,SNR,African Studies Senior Thesis,"Horning, Nadia R",1,S,AP,,,,0,99,1,99,0,0,,4,,,,,,U,08:00 AM - 04:59 PM,,Spring 2006,"Horning, N.",800,1659,,1,8.98,"No Exam, No Paper",,International Studies
200620,INTR,INTL,705,C,22627,INTL 0705 C,A,SNR,SNR,African Studies Senior Thesis,"Oxfeld, Ellen D",1,S,AP,,,,0,99,0,99,0,0,,4,,,,,,U,08:00 AM - 04:59 PM,,Spring 2006,"Oxfeld, E.",800,1659,,1,8.98,"No Exam, No Paper",,International Studies
200620,INTR,INTL,705,D,22632,INTL 0705 D,A,SNR,SNR,African Studies Senior Thesis,"Tropp, Jacob A",1,S,AP,,,,0,99,0,99,0,0,,4,,,,,,U,08:00 AM - 04:59 PM,,Spring 2006,"Tropp, J.",800,1659,,1,8.98,"No Exam, No Paper",,International Studies
200620,INTR,INTL,706,A,21542,INTL 0706 A,A,SNR,SNR,MES Senior Thesis,",",1,S,AP,,,,0,99,0,99,0,0,,,,,,,,U,08:00 AM - 04:59 PM,,,", .",800,1659,,1,8.98,,,International Studies
200620,INTR,INTL,706,B,22628,INTL 0706 B,A,SNR,SNR,MES Senior Thesis,"Stearns, Justin K",1,S,AP,,,,0,99,1,99,0,0,,4,,,,,,U,08:00 AM - 04:59 PM,,Spring 2006,"Stearns, J.",800,1659,,1,8.98,"No Exam, No Paper",,International Studies
200620,SSCI,IPEC,500,A,20026,IPEC 0500 A,A,IND,IND,Independent Project,",",1,S,AP,,,,0,0,0,99,0,0,,3,,,,,,U,07:00 PM - 08:29 PM,,,", .",1900,2029,,1,1.48,Take Home Exam/Final Paper,,Int'l Politics & Economics
200620,SSCI,IPEC,700,A,20027,IPEC 0700 A,A,SNR,SNR,Intl.Pol.&Economics SR. Thesis,",",1,S,AP,,,,0,0,0,99,0,0,,3,,,,,,U,08:00 AM - 04:59 PM,,,", .",800,1659,,1,8.98,Take Home Exam/Final Paper,,Int'l Politics & Economics
200620,SSCI,IPEC,700,B,21060,IPEC 0700 B,A,SNR,SNR,Intl.Pol.&Economics SR. Thesis,"Wandschneider, Kirsten",1,S,AP,,,,1,99,0,99,0,0,,4,,,,,,U,08:00 AM - 04:59 PM,,Spring 2006,"Wandschneider, K.",800,1659,,1,8.98,"No Exam, No Paper",,Int'l Politics & Economics
200620,SSCI,IPEC,700,C,22633,IPEC 0700 C,A,SNR,SNR,Intl.Pol.&Economics SR. Thesis,"Kraus, Michael",1,S,AP,,,,0,99,0,99,0,0,,4,,,,,,U,08:00 AM - 04:59 PM,,Spring 2006,"Kraus, M.",800,1659,,1,8.98,"No Exam, No Paper",,Int'l Politics & Economics
200620,SSCI,IPEC,700,D,22634,IPEC 0700 D,A,SNR,SNR,Intl.Pol.&Economics SR. Thesis,"Warin, Thierry",1,S,AP,,,,0,99,1,99,0,0,,4,,,,,,U,08:00 AM - 04:59 PM,,Spring 2006,"Warin, T.",800,1659,,1,8.98,"No Exam, No Paper",,Int'l Politics & Economics
200620,SSCI,IPEC,700,E,22635,IPEC 0700 E,A,SNR,SNR,Intl.Pol.&Economics SR. Thesis,"Maluccio, John A",1,S,AP,,,,0,99,0,99,0,0,,4,,,,,,U,08:00 AM - 04:59 PM,,Spring 2006,"Maluccio, J.",800,1659,,1,8.98,"No Exam, No Paper",,Int'l Politics & Economics
200620,SSCI,IPEC,700,F,22636,IPEC 0700 F,A,SNR,SNR,Intl.Pol.&Economics SR. Thesis,"Rosenberg, David A",1,S,AP,,,,0,99,0,99,0,0,,4,,,,,,U,08:00 AM - 04:59 PM,,Spring 2006,"Rosenberg, D.",800,1659,,1,8.98,"No Exam, No Paper",,Int'l Politics & Economics
200620,SSCI,IPEC,700,G,22637,IPEC 0700 G,A,SNR,SNR,Intl.Pol.&Economics SR. Thesis,"Warin, Thierry",1,S,AP,,,,0,99,0,99,0,0,,4,,,,,,U,08:00 AM - 04:59 PM,,Spring 2006,"Warin, T.",800,1659,,1,8.98,"No Exam, No Paper",,Int'l Politics & Economics
200620,LANG,ITAL,102,A,21701,ITAL 0102 A,A,LCT,LCT,Intensive Beginning Italian,"Brancoli Busdraghi, Ilaria",1,S,,L1,,,18,18,13,18,0,0,,4,,,,SDL,203,MTWRF,08:00 AM - 08:50 AM,LNG,Spring 2006,"Brancoli Busdraghi, I.",800,850,,1,4.16,"No Exam, No Paper",D1,Italian
200620,LANG,ITAL,102,B,21706,ITAL 0102 B,A,LCT,LCT,Intensive Beginning Italian,"Chang, Natasha V",1,S,,L1,,,8,18,6,18,0,0,,4,,,,ATD,102,TR,09:30 AM - 10:45 AM,LNG,Spring 2006,"Chang, N.",930,1045,,1,2.5,"No Exam, No Paper",D1,Italian
200620,LANG,ITAL,102,B,21706,ITAL 0102 B,A,LCT,LCT,Intensive Beginning Italian,"Chang, Natasha V",1,S,,L1,,,8,18,6,18,0,0,,4,,,,ATD,102,MWF,09:05 AM - 09:55 AM,LNG,Spring 2006,"Chang, N.",905,955,,1,2.5,"No Exam, No Paper",D1,Italian
200620,LANG,ITAL,102,C,21708,ITAL 0102 C,A,LCT,LCT,Intensive Beginning Italian,"Chang, Natasha V",1,S,,L1,,,14,18,11,18,0,0,,4,,,,ATD,102,TR,09:30 AM - 10:45 AM,LNG,Spring 2006,"Chang, N.",930,1045,,1,2.5,"No Exam, No Paper",D1,Italian
200620,LANG,ITAL,102,C,21708,ITAL 0102 C,A,LCT,LCT,Intensive Beginning Italian,"Chang, Natasha V",1,S,,L1,,,14,18,11,18,0,0,,4,,,,SDL,203,MWF,10:10 AM - 11:00 AM,LNG,Spring 2006,"Chang, N.",1010,1100,,1,2.5,"No Exam, No Paper",D1,Italian
200620,LANG,ITAL,102,D,21712,ITAL 0102 D,A,LCT,LCT,Intensive Beginning Italian,"Marini Maio, Nicoletta",1,S,,L1,,,16,18,16,18,0,0,,4,,,,FIC,FR1,TR,11:00 AM - 11:50 AM,LNG,Spring 2006,"Marini Maio, N.",1100,1150,,1,1.66,"No Exam, No Paper",D1,Italian
200620,LANG,ITAL,102,D,21712,ITAL 0102 D,A,LCT,LCT,Intensive Beginning Italian,"Marini Maio, Nicoletta",1,S,,L1,,,16,18,16,18,0,0,,4,,,,LAF,121,MWF,11:15 AM - 12:05 PM,LNG,Spring 2006,"Marini Maio, N.",1115,1205,,1,2.5,"No Exam, No Paper",D1,Italian
200620,LANG,ITAL,102,E,21713,ITAL 0102 E,A,LCT,LCT,Intensive Beginning Italian,"Van Order, M. T",1,S,,L1,,,14,18,16,18,0,0,,4,,,,LAF,121,TR,01:30 PM - 02:20 PM,LNG,Spring 2006,"Van Order, M.",1330,1420,,1,1.66,"No Exam, No Paper",D1,Italian
200620,LANG,ITAL,102,E,21713,ITAL 0102 E,A,LCT,LCT,Intensive Beginning Italian,"Van Order, M. T",1,S,,L1,,,14,18,16,18,0,0,,4,,,,OCH,401,MWF,01:30 PM - 02:20 PM,LNG,Spring 2006,"Van Order, M.",1330,1420,,1,2.5,"No Exam, No Paper",D1,Italian
200620,LANG,ITAL,102,Z,21720,ITAL 0102 Z,A,SCR,SCR,Screening,"Brancoli Busdraghi, Ilaria",0,S,,D1,,N,4,85,62,85,0,0,,4,,,,MBH,216,M,07:30 PM - 09:30 PM,,Spring 2006,"Brancoli Busdraghi, I.",1930,2130,,0,2,"No Exam, No Paper",L1,Italian
200620,LANG,ITAL,252,A,20802,ITAL 0252 A,A,LCT,LCT,Italian Culture: Facism-Pres,"Brancoli Busdraghi, Ilaria",1,S,,,,,8,0,10,18,50,0,,4,,,,SDL,203,MWF,09:05 AM - 09:55 AM,"LIT, LNG",Spring 2006,"Brancoli Busdraghi, I.",905,955,,1,2.5,"No Exam, No Paper",,Italian
200620,LANG,ITAL,252,B,20805,ITAL 0252 B,A,LCT,LCT,Italian Culture: Facism-Pres,"Marini Maio, Nicoletta",1,S,,,,,18,18,10,18,50,0,,4,,,,LAF,121,MWF,10:10 AM - 11:00 AM,"LIT, LNG",Spring 2006,"Marini Maio, N.",1010,1100,,1,2.5,"No Exam, No Paper",,Italian
200620,LANG,ITAL,252,C,20806,ITAL 0252 C,A,LCT,LCT,Italian Culture: Facism-Pres,"Carletti, Sandra",1,S,,,,,12,18,14,18,50,0,,4,,,,MNR,320,MWF,11:15 AM - 12:05 PM,"LIT, LNG",Spring 2006,"Carletti, S.",1115,1205,,1,2.5,"No Exam, No Paper",,Italian
200620,LANG,ITAL,299,A,22246,ITAL 0299 A,A,LCT,LCT,Literary Feasts,"Carletti, Sandra",1,S,,,,,0,25,14,25,0,0,,3,D4,,25,MNR,314,T,07:30 PM - 09:30 PM,"EUR, LIT",Spring 2006,"Carletti, S.",1930,2130,,1,2,Take Home Exam/Final Paper,,Italian
200620,LANG,ITAL,299,A,22246,ITAL 0299 A,A,LCT,LCT,Literary Feasts,"Carletti, Sandra",1,S,,,,,0,25,14,25,0,0,,3,D4,,25,MNR,314,MWF,01:30 PM - 02:20 PM,"EUR, LIT",Spring 2006,"Carletti, S.",1330,1420,,1,2.5,Take Home Exam/Final Paper,,Italian
200620,LANG,ITAL,355,A,20852,ITAL 0355 A,A,LCT,LCT,Epoche II: Medioevo-Rinascimen,"Van Order, M. T",1,S,,,,,14,16,10,16,0,0,,3,,,,OCH,401,MWF,02:35 PM - 03:25 PM,"EUR, LIT",Spring 2006,"Van Order, M.",1435,1525,,1,2.5,Take Home Exam/Final Paper,,Italian
200620,LANG,ITAL,490,A,21731,ITAL 0490 A,A,LCT,LCT,Dante In Italian,"Mula, Stefano",1,S,,,,,9,15,16,20,0,0,,3,,,,SDL,203,TR,03:00 PM - 04:15 PM,"EUR, LIT",Spring 2006,"Mula, S.",1500,1615,,1,2.5,Take Home Exam/Final Paper,,Italian
200620,LANG,ITAL,550,A,20313,ITAL 0550 A,A,IND,IND,Independent Study,",",1,S,AP,,,,0,99,0,99,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,,", .",1900,2029,,1,1.48,"No Exam, No Paper",,Italian
200620,LANG,ITAL,550,B,20519,ITAL 0550 B,A,IND,IND,Independent Study,"Carletti, Sandra",1,S,AP,,,,1,99,0,99,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,Spring 2006,"Carletti, S.",1900,2029,,1,1.48,"No Exam, No Paper",,Italian
200620,LANG,ITAL,550,C,20520,ITAL 0550 C,A,IND,IND,Independent Study,"Chang, Natasha V",1,S,AP,,,,1,99,0,99,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,Spring 2006,"Chang, N.",1900,2029,,1,1.48,"No Exam, No Paper",,Italian
200620,LANG,ITAL,550,D,20521,ITAL 0550 D,A,IND,IND,Independent Study,"Marini Maio, Nicoletta",1,S,AP,,,,0,99,1,99,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,Spring 2006,"Marini Maio, N.",1900,2029,,1,1.48,"No Exam, No Paper",,Italian
200620,LANG,ITAL,550,E,20866,ITAL 0550 E,A,IND,IND,Independent Study,"Mula, Stefano",1,S,,,,,0,99,2,99,0,0,,,,,,,,U,07:00 PM - 08:29 PM,,Spring 2006,"Mula, S.",1900,2029,,1,1.48,,,Italian
200620,LANG,ITAL,550,F,20867,ITAL 0550 F,A,IND,IND,Independent Study,"Van Order, M. T",1,S,,,,,0,99,1,99,0,0,,,,,,,,U,07:00 PM - 08:29 PM,,Spring 2006,"Van Order, M.",1900,2029,,1,1.48,,,Italian
200620,LANG,ITAL,550,G,22665,ITAL 0550 G,A,IND,IND,Independent Study,"Brancoli Busdraghi, Ilaria",1,S,AP,,,,0,99,0,99,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,Spring 2006,"Brancoli Busdraghi, I.",1900,2029,,1,1.48,"No Exam, No Paper",,Italian
200620,LANG,ITAL,755,A,20322,ITAL 0755 A,A,SNR,SNR,Senior Honors,"Brancoli Busdraghi, Ilaria",1,S,AP,,,,0,99,0,99,0,0,,4,,,,,,U,08:00 AM - 04:59 PM,,Spring 2006,"Brancoli Busdraghi, I.",800,1659,,1,8.98,"No Exam, No Paper",,Italian
200620,LANG,ITAL,755,B,20522,ITAL 0755 B,A,SNR,SNR,Senior Honors,"Carletti, Sandra",1,S,AP,,,,0,99,0,99,0,0,,4,,,,,,U,08:00 AM - 04:59 PM,,Spring 2006,"Carletti, S.",800,1659,,1,8.98,"No Exam, No Paper",,Italian
200620,LANG,ITAL,755,C,20523,ITAL 0755 C,A,SNR,SNR,Senior Honors,"Chang, Natasha V",1,S,AP,,,,0,99,0,99,0,0,,4,,,,,,U,08:00 AM - 04:59 PM,,Spring 2006,"Chang, N.",800,1659,,1,8.98,"No Exam, No Paper",,Italian
200620,LANG,ITAL,755,D,20524,ITAL 0755 D,A,SNR,SNR,Senior Honors,"Marini Maio, Nicoletta",1,S,AP,,,,0,99,0,99,0,0,,4,,,,,,U,08:00 AM - 04:59 PM,,Spring 2006,"Marini Maio, N.",800,1659,,1,8.98,"No Exam, No Paper",,Italian
200620,LANG,ITAL,755,E,20874,ITAL 0755 E,A,SNR,SNR,Senior Honors,"Mula, Stefano",1,S,,,,,0,99,0,99,0,0,,,,,,,,U,08:00 AM - 04:59 PM,,Spring 2006,"Mula, S.",800,1659,,1,8.98,,,Italian
200620,LANG,ITAL,755,F,20877,ITAL 0755 F,A,SNR,SNR,Senior Honors,"Van Order, M. T",1,S,,,,,1,99,0,99,0,0,,4,,,,,,U,08:00 AM - 04:59 PM,,Spring 2006,"Van Order, M.",800,1659,,1,8.98,"No Exam, No Paper",,Italian
200620,LANG,ITAL,755,G,20880,ITAL 0755 G,A,SNR,SNR,Senior Honors,"Skubikowski, Ugo",1,S,,,,,0,99,0,99,0,0,,4,,,,,,U,08:00 AM - 04:59 PM,,Spring 2006,"Skubikowski, U.",800,1659,,1,8.98,"No Exam, No Paper",,Italian
200620,LANG,JAPN,103,A,20922,JAPN 0103 A,A,LCT,LCT,First-Year Japanese,"Ogawa, Nobuo",1,S,,L1,,,13,24,7,24,0,0,,1,,,,HLD,39,TR,09:30 AM - 10:45 AM,LNG,Spring 2006,"Ogawa, N.",930,1045,,1,2.5,Schedule an In Class Exam,Y1,Japanese
200620,LANG,JAPN,103,B,21648,JAPN 0103 B,A,LCT,LCT,First-Year Japanese,"Ogawa, Nobuo",1,S,,L1,,,15,24,13,24,0,0,,1,,,,HLD,39,TR,11:00 AM - 12:15 PM,LNG,Spring 2006,"Ogawa, N.",1100,1215,,1,2.5,Schedule an In Class Exam,Y1,Japanese
200620,LANG,JAPN,103,Y,20923,JAPN 0103 Y,A,DR1,DR1,Drill,"Davis, Kyoko H",0,S,,Y1,,N,3,24,9,24,0,0,,4,,,,HLD,39,MWF,09:05 AM - 09:55 AM,,Spring 2006,"Davis, K.",905,955,,0,2.5,"No Exam, No Paper",L1,Japanese
200620,LANG,JAPN,103,Z,20924,JAPN 0103 Z,A,DR1,DR1,Drill,"Takahashi, Masahiro",0,S,,Y1,,N,8,24,12,24,0,0,,4,,,,HLD,39,MWF,10:10 AM - 11:00 AM,,Spring 2006,"Takahashi, M.",1010,1100,,0,2.5,"No Exam, No Paper",L1,Japanese
200620,LANG,JAPN,180,A,22488,JAPN 0180 A,A,LCT,LCT,Representing the Geisha,"Snyder, Stephen B",1,S,,,,,0,25,31,25,0,0,,4,,,,MNR,320,TR,01:30 PM - 02:45 PM,"AAL, LIT, OTH",Spring 2006,"Snyder, S.",1330,1445,,1,2.5,"No Exam, No Paper",,Japanese
200620,LANG,JAPN,190,A,21660,JAPN 0190 A,A,LCT,LCT,The Tale Of Genji,"Cavanaugh, Carole",1,S,,,,,18,15,6,15,0,0,,3,,,,HLD,38,W,01:30 PM - 04:15 PM,"AAL, LIT, OTH",Spring 2006,"Cavanaugh, C.",1330,1615,,1,2.75,Take Home Exam/Final Paper,,Japanese
200620,LANG,JAPN,202,A,20925,JAPN 0202 A,A,LCT,LCT,Second-Year Japanese,"Davis, Kyoko H",1,S,,L1,,,14,36,21,36,0,0,,1,,,,MNR,314,MWF,11:15 AM - 12:05 PM,LNG,Spring 2006,"Davis, K.",1115,1205,,1,2.5,Schedule an In Class Exam,Y1,Japanese
200620,LANG,JAPN,202,X,22489,JAPN 0202 X,A,DR1,DR1,Drill,"Davis, Kyoko H",0,S,,Y1,,N,0,12,7,12,0,0,,4,,,,SDL,203,TR,09:30 AM - 10:45 AM,,Spring 2006,"Davis, K.",930,1045,,0,2.5,"No Exam, No Paper",L1,Japanese
